level,unit_id,unit_name,zone,terminal,ym,vessel_calls,cargo_mt,teu,avg_turnaround_hr,avg_waiting_hr,calls_waited_gt24h,berthed_lt6h_pct,avg_output_mt_per_berthday,occupancy_pct
berth,LB-3,LB-3 — Liquid Berth 3,Liquid & Offshore,LQB,2026-01,1,34419,0,62.0,12.0,0,0.0,16521,6.7
berth,MP-1,MP-1 — Multipurpose Berth 1,Dry Bulk & General,MPT,2026-01,2,64736,0,84.5,9.5,0,50.0,10358,20.2
berth,MP-2,MP-2 — Multipurpose Berth 2,Dry Bulk & General,MPT,2026-01,3,102780,0,93.0,22.3,1,0.0,11635,28.5
berth,RR-1,RR-1 — Ro-Ro Berth 1,Dry Bulk & General,RRT,2026-01,2,10475,0,43.5,24.0,1,0.0,6446,5.2
berth,SPM-1,SPM-1 — Single Point Mooring 1 (crude),Liquid & Offshore,SPM,2026-01,2,502795,0,53.5,23.0,0,0.0,197821,8.2
berth,WB-1,WB-1 — West Basin Coal Berth 1,Dry Bulk & General,WBC,2026-01,1,157535,0,107.0,16.0,0,0.0,41548,12.2
berth,WB-2,WB-2 — West Basin Coal Berth 2,Dry Bulk & General,WBC,2026-01,1,159260,0,126.0,23.0,0,0.0,37109,13.8
port,REFPT,Reference Port,,,2026-02,30,2565025,139826,53.0,15.9,7,20.0,55410,6.9
zone,BULKGEN,Dry Bulk & General,Dry Bulk & General,,2026-02,6,293965,0,94.7,16.2,2,16.7,14979,10.0
zone,CONTAINER,Container,Container,,2026-02,19,1677912,139826,38.0,16.7,4,15.8,99432,5.0
zone,LIQMAR,Liquid & Offshore,Liquid & Offshore,,2026-02,5,593148,0,59.8,12.8,1,40.0,60577,7.0
terminal,CT1,Container Terminal 1,Container,CT1,2026-02,5,493284,41107,40.6,20.0,2,0.0,114940,7.7
terminal,CT2,Container Terminal 2,Container,CT2,2026-02,3,155988,12999,36.0,14.0,0,0.0,56723,4.9
terminal,CT3,Container Terminal 3,Container,CT3,2026-02,1,60492,5041,39.0,22.0,0,0.0,85400,1.3
terminal,CT4,Container Terminal 4,Container,CT4,2026-02,5,443340,36945,36.2,15.0,1,20.0,100379,3.9
terminal,CT5,Container Terminal 5,Container,CT5,2026-02,5,524808,43734,38.2,15.6,1,40.0,111464,8.4
terminal,LQB,Liquid Terminal,Liquid & Offshore,LQB,2026-02,3,104682,0,59.3,14.7,1,33.3,18749,6.6
terminal,MPT,Multipurpose Terminal,Dry Bulk & General,MPT,2026-02,3,99690,0,111.7,16.7,1,0.0,8395,10.6
terminal,RRT,Ro-Ro Terminal,Dry Bulk & General,RRT,2026-02,1,3656,0,45.0,29.0,1,0.0,5484,2.4
terminal,SPM,SPM Crude,Liquid & Offshore,SPM,2026-02,2,488466,0,60.5,10.0,0,50.0,116071,7.5
terminal,WBC,West Basin Coal Terminal,Dry Bulk & General,WBC,2026-02,2,190619,0,94.0,9.0,0,50.0,26911,12.6
berth,CT1-1,CT1-1 — CT1 Berth 1,Container,CT1,2026-02,3,170628,14219,45.7,26.3,2,0.0,70605,8.6
berth,CT1-2,CT1-2 — CT1 Berth 2,Container,CT1,2026-02,2,322656,26888,33.0,10.5,0,0.0,172083,6.7
berth,CT2-1,CT2-1 — CT2 Berth 1,Container,CT2,2026-02,2,102996,8583,35.5,11.5,0,0.0,51498,7.1
berth,CT2-2,CT2-2 — CT2 Berth 2,Container,CT2,2026-02,1,52992,4416,37.0,19.0,0,0.0,70656,2.7
berth,CT3-1,CT3-1 — CT3 Berth 1,Container,CT3,2026-02,1,60492,5041,39.0,22.0,0,0.0,85400,2.5
berth,CT4-1,CT4-1 — CT4 Berth 1,Container,CT4,2026-02,1,102288,8524,48.0,25.0,1,0.0,106735,3.4
berth,CT4-2,CT4-2 — CT4 Berth 2,Container,CT4,2026-02,1,31968,2664,32.0,10.0,0,0.0,34874,3.3
berth,CT4-4,CT4-4 — CT4 Berth 4,Container,CT4,2026-02,3,309084,25757,33.7,13.3,0,33.3,121607,9.1
berth,CT5-1,CT5-1 — CT5 Berth 1,Container,CT5,2026-02,3,369504,30792,32.3,9.7,0,66.7,130413,10.1
berth,CT5-2,CT5-2 — CT5 Berth 2,Container,CT5,2026-02,2,155304,12942,47.0,24.5,1,0.0,82829,6.7
berth,LB-2,LB-2 — Liquid Berth 2,Liquid & Offshore,LQB,2026-02,1,25866,0,58.0,5.0,0,100.0,11713,7.9
berth,LB-3,LB-3 — Liquid Berth 3,Liquid & Offshore,LQB,2026-02,2,78816,0,60.0,19.5,1,0.0,23353,12.1
berth,MP-1,MP-1 — Multipurpose Berth 1,Dry Bulk & General,MPT,2026-02,1,24408,0,91.0,11.0,0,0.0,7322,11.9
berth,MP-3,MP-3 — Multipurpose Berth 3,Dry Bulk & General,MPT,2026-02,2,75282,0,122.0,19.5,1,0.0,8814,30.5
berth,RR-1,RR-1 — Ro-Ro Berth 1,Dry Bulk & General,RRT,2026-02,1,3656,0,45.0,29.0,1,0.0,5484,2.4
berth,SPM-1,SPM-1 — Single Point Mooring 1 (crude),Liquid & Offshore,SPM,2026-02,2,488466,0,60.5,10.0,0,50.0,116071,15.0
berth,WB-1,WB-1 — West Basin Coal Berth 1,Dry Bulk & General,WBC,2026-02,1,70572,0,114.0,5.0,0,100.0,15539,16.2
berth,WB-2,WB-2 — West Basin Coal Berth 2,Dry Bulk & General,WBC,2026-02,1,120047,0,74.0,13.0,0,0.0,47232,9.1
port,REFPT,Reference Port,,,2026-03,33,2926635,125406,54.6,14.4,3,6.1,52891,7.4
zone,BULKGEN,Dry Bulk & General,Dry Bulk & General,,2026-03,9,616245,0,83.1,13.1,0,11.1,23476,12.1
zone,CONTAINER,Container,Container,,2026-03,17,1504872,125406,36.3,15.4,3,5.9,101452,4.0
zone,LIQMAR,Liquid & Offshore,Liquid & Offshore,,2026-03,7,805518,0,62.4,13.6,0,0.0,56528,9.2
terminal,CT1,Container Terminal 1,Container,CT1,2026-03,1,172284,14357,36.0,9.0,0,0.0,153141,1.8
terminal,CT2,Container Terminal 2,Container,CT2,2026-03,3,291756,24313,35.3,13.0,0,0.0,104510,4.5
terminal,CT3,Container Terminal 3,Container,CT3,2026-03,4,269460,22455,38.8,17.2,1,0.0,75198,5.8
terminal,CT4,Container Terminal 4,Container,CT4,2026-03,5,476628,39719,40.6,18.6,2,0.0,103992,3.7
terminal,CT5,Container Terminal 5,Container,CT5,2026-03,4,294744,24562,29.2,12.8,0,25.0,107180,4.4
terminal,LQB,Liquid Terminal,Liquid & Offshore,LQB,2026-03,4,187460,0,61.5,12.5,0,0.0,22954,8.8
terminal,MPT,Multipurpose Terminal,Dry Bulk & General,MPT,2026-03,4,127250,0,86.2,16.8,0,0.0,10986,9.3
terminal,RRT,Ro-Ro Terminal,Dry Bulk & General,RRT,2026-03,1,3452,0,19.0,4.0,0,100.0,5523,2.0
terminal,SPM,SPM Crude,Liquid & Offshore,SPM,2026-03,3,618058,0,63.7,15.0,0,0.0,101599,9.8
terminal,WBC,West Basin Coal Terminal,Dry Bulk & General,WBC,2026-03,4,485543,0,96.0,11.8,0,0.0,34579,22.6
berth,CT1-1,CT1-1 — CT1 Berth 1,Container,CT1,2026-03,1,172284,14357,36.0,9.0,0,0.0,153141,3.6
berth,CT2-1,CT2-1 — CT2 Berth 1,Container,CT2,2026-03,1,100824,8402,22.0,7.0,0,0.0,161318,2.0
berth,CT2-2,CT2-2 — CT2 Berth 2,Container,CT2,2026-03,2,190932,15911,42.0,16.0,0,0.0,88122,7.0
berth,CT3-1,CT3-1 — CT3 Berth 1,Container,CT3,2026-03,3,217656,18138,37.0,14.7,0,0.0,77966,9.0
berth,CT3-2,CT3-2 — CT3 Berth 2,Container,CT3,2026-03,1,51804,4317,44.0,25.0,1,0.0,65437,2.6
berth,CT4-2,CT4-2 — CT4 Berth 2,Container,CT4,2026-03,3,283272,23606,37.0,17.3,1,0.0,115229,7.9
berth,CT4-3,CT4-3 — CT4 Berth 3,Container,CT4,2026-03,2,193356,16113,46.0,20.5,1,0.0,90991,6.9
berth,CT5-1,CT5-1 — CT5 Berth 1,Container,CT5,2026-03,2,114048,9504,29.5,15.5,0,0.0,97755,3.8
berth,CT5-2,CT5-2 — CT5 Berth 2,Container,CT5,2026-03,2,180696,15058,29.0,10.0,0,50.0,114124,5.1
berth,LB-2,LB-2 — Liquid Berth 2,Liquid & Offshore,LQB,2026-03,2,100181,0,69.5,10.0,0,0.0,20205,16.0
berth,LB-3,LB-3 — Liquid Berth 3,Liquid & Offshore,LQB,2026-03,2,87279,0,53.5,15.0,0,0.0,27204,10.3
berth,MP-1,MP-1 — Multipurpose Berth 1,Dry Bulk & General,MPT,2026-03,2,65784,0,89.0,17.5,0,0.0,11041,19.2
berth,MP-2,MP-2 — Multipurpose Berth 2,Dry Bulk & General,MPT,2026-03,1,35237,0,90.0,11.0,0,0.0,10705,10.6
berth,MP-3,MP-3 — Multipurpose Berth 3,Dry Bulk & General,MPT,2026-03,1,26229,0,77.0,21.0,0,0.0,11241,7.5
berth,RR-1,RR-1 — Ro-Ro Berth 1,Dry Bulk & General,RRT,2026-03,1,3452,0,19.0,4.0,0,100.0,5523,2.0
berth,SPM-1,SPM-1 — Single Point Mooring 1 (crude),Liquid & Offshore,SPM,2026-03,3,618058,0,63.7,15.0,0,0.0,101599,19.6
berth,WB-1,WB-1 — West Basin Coal Berth 1,Dry Bulk & General,WBC,2026-03,3,422626,0,98.0,13.0,0,0.0,39777,34.3
berth,WB-2,WB-2 — West Basin Coal Berth 2,Dry Bulk & General,WBC,2026-03,1,62917,0,90.0,8.0,0,0.0,18415,11.0
port,REFPT,Reference Port,,,2026-04,32,2715800,184159,47.5,16.0,5,12.5,64534,5.8
zone,BULKGEN,Dry Bulk & General,Dry Bulk & General,,2026-04,4,233067,0,105.5,20.2,1,0.0,16404,6.8
zone,CONTAINER,Container,Container,,2026-04,24,2209908,184159,36.8,15.2,4,16.7,102390,6.0
zone,LIQMAR,Liquid & Offshore,Liquid & Offshore,,2026-04,4,272825,0,54.0,16.2,0,0.0,43363,4.2
terminal,CT1,Container Terminal 1,Container,CT1,2026-04,2,168948,14079,45.5,26.5,2,0.0,106704,2.6
terminal,CT2,Container Terminal 2,Container,CT2,2026-04,3,233088,19424,27.0,8.0,0,66.7,98142,4.0
terminal,CT3,Container Terminal 3,Container,CT3,2026-04,5,487860,40655,34.4,12.8,1,20.0,108413,7.5
terminal,CT4,Container Terminal 4,Container,CT4,2026-04,9,999912,83326,36.1,13.9,1,11.1,119989,6.9
terminal,CT5,Container Terminal 5,Container,CT5,2026-04,5,320100,26675,42.8,19.8,0,0.0,66803,8.0
terminal,LQB,Liquid Terminal,Liquid & Offshore,LQB,2026-04,3,86303,0,51.3,15.3,0,0.0,19178,5.0
terminal,MPT,Multipurpose Terminal,Dry Bulk & General,MPT,2026-04,3,72027,0,104.3,19.3,1,0.0,6779,8.9
terminal,SPM,SPM Crude,Liquid & Offshore,SPM,2026-04,1,186522,0,62.0,19.0,0,0.0,104105,3.0
terminal,WBC,West Basin Coal Terminal,Dry Bulk & General,WBC,2026-04,1,161040,0,109.0,23.0,0,0.0,44941,6.0
berth,CT1-1,CT1-1 — CT1 Berth 1,Container,CT1,2026-04,1,100404,8367,52.0,28.0,1,0.0,100404,3.3
berth,CT1-2,CT1-2 — CT1 Berth 2,Container,CT1,2026-04,1,68544,5712,39.0,25.0,1,0.0,117504,1.9
berth,CT2-1,CT2-1 — CT2 Berth 1,Container,CT2,2026-04,1,114096,9508,24.0,6.0,0,100.0,152128,2.5
berth,CT2-2,CT2-2 — CT2 Berth 2,Container,CT2,2026-04,2,118992,9916,28.5,9.0,0,50.0,73226,5.4
berth,CT3-1,CT3-1 — CT3 Berth 1,Container,CT3,2026-04,3,311112,25926,33.7,10.3,0,33.3,106667,9.7
berth,CT3-2,CT3-2 — CT3 Berth 2,Container,CT3,2026-04,2,176748,14729,35.5,16.5,1,0.0,111630,5.3
berth,CT4-1,CT4-1 — CT4 Berth 1,Container,CT4,2026-04,5,547332,45611,31.2,10.6,0,20.0,127534,14.3
berth,CT4-2,CT4-2 — CT4 Berth 2,Container,CT4,2026-04,1,104868,8739,52.0,27.0,1,0.0,100673,3.5
berth,CT4-3,CT4-3 — CT4 Berth 3,Container,CT4,2026-04,1,86796,7233,43.0,23.0,0,0.0,104155,2.8
berth,CT4-4,CT4-4 — CT4 Berth 4,Container,CT4,2026-04,2,260916,21743,37.0,11.0,0,0.0,120423,7.2
berth,CT5-1,CT5-1 — CT5 Berth 1,Container,CT5,2026-04,3,178188,14849,44.3,18.3,0,0.0,54827,10.8
berth,CT5-2,CT5-2 — CT5 Berth 2,Container,CT5,2026-04,2,141912,11826,40.5,22.0,0,0.0,92051,5.1
berth,LB-2,LB-2 — Liquid Berth 2,Liquid & Offshore,LQB,2026-04,3,86303,0,51.3,15.3,0,0.0,19178,15.0
berth,MP-1,MP-1 — Multipurpose Berth 1,Dry Bulk & General,MPT,2026-04,1,12924,0,97.0,28.0,1,0.0,4495,9.6
berth,MP-2,MP-2 — Multipurpose Berth 2,Dry Bulk & General,MPT,2026-04,1,42049,0,116.0,22.0,0,0.0,10736,13.1
berth,MP-3,MP-3 — Multipurpose Berth 3,Dry Bulk & General,MPT,2026-04,1,17054,0,100.0,8.0,0,0.0,4449,12.8
berth,SPM-1,SPM-1 — Single Point Mooring 1 (crude),Liquid & Offshore,SPM,2026-04,1,186522,0,62.0,19.0,0,0.0,104105,6.0
berth,WB-2,WB-2 — West Basin Coal Berth 2,Dry Bulk & General,WBC,2026-04,1,161040,0,109.0,23.0,0,0.0,44941,11.9
port,REFPT,Reference Port,,,2026-05,35,2947290,155579,55.7,15.0,6,11.4,49604,8.0
zone,BULKGEN,Dry Bulk & General,Dry Bulk & General,,2026-05,11,398618,0,89.6,15.1,2,9.1,11667,15.7
zone,CONTAINER,Container,Container,,2026-05,20,1866948,155579,36.4,13.0,2,15.0,95946,5.2
zone,LIQMAR,Liquid & Offshore,Liquid & Offshore,,2026-05,4,681724,0,59.2,24.5,2,0.0,117708,3.7
terminal,CT1,Container Terminal 1,Container,CT1,2026-05,5,412740,34395,40.6,15.6,1,20.0,79246,8.4
terminal,CT2,Container Terminal 2,Container,CT2,2026-05,3,404700,33725,37.0,10.0,0,0.0,119911,5.4
terminal,CT3,Container Terminal 3,Container,CT3,2026-05,1,48132,4011,46.0,16.0,0,0.0,38506,2.0
terminal,CT4,Container Terminal 4,Container,CT4,2026-05,9,822036,68503,33.3,11.3,0,22.2,99641,6.7
terminal,CT5,Container Terminal 5,Container,CT5,2026-05,2,179340,14945,33.5,17.0,1,0.0,130429,2.2
terminal,LQB,Liquid Terminal,Liquid & Offshore,LQB,2026-05,1,29834,0,61.0,30.0,1,0.0,23097,1.4
terminal,MPT,Multipurpose Terminal,Dry Bulk & General,MPT,2026-05,9,239219,0,94.2,14.7,2,11.1,8019,24.1
terminal,RRT,Ro-Ro Terminal,Dry Bulk & General,RRT,2026-05,1,3980,0,45.0,20.0,0,0.0,3821,3.4
terminal,SPM,SPM Crude,Liquid & Offshore,SPM,2026-05,3,651890,0,58.7,22.7,1,0.0,144864,7.3
terminal,WBC,West Basin Coal Terminal,Dry Bulk & General,WBC,2026-05,1,155419,0,93.0,14.0,0,0.0,47216,5.3
berth,CT1-1,CT1-1 — CT1 Berth 1,Container,CT1,2026-05,4,355560,29630,45.5,18.0,1,0.0,77577,14.8
berth,CT1-2,CT1-2 — CT1 Berth 2,Container,CT1,2026-05,1,57180,4765,21.0,6.0,0,100.0,91488,2.0
berth,CT2-1,CT2-1 — CT2 Berth 1,Container,CT2,2026-05,1,162432,13536,39.0,13.0,0,0.0,149937,3.5
berth,CT2-2,CT2-2 — CT2 Berth 2,Container,CT2,2026-05,2,242268,20189,36.0,8.5,0,0.0,105717,7.4
berth,CT3-2,CT3-2 — CT3 Berth 2,Container,CT3,2026-05,1,48132,4011,46.0,16.0,0,0.0,38506,4.0
berth,CT4-1,CT4-1 — CT4 Berth 1,Container,CT4,2026-05,2,181728,15144,36.0,11.5,0,0.0,89010,6.6
berth,CT4-2,CT4-2 — CT4 Berth 2,Container,CT4,2026-05,3,346260,28855,33.7,11.0,0,33.3,122209,9.1
berth,CT4-3,CT4-3 — CT4 Berth 3,Container,CT4,2026-05,3,245772,20481,35.7,14.0,0,0.0,90747,8.7
berth,CT4-4,CT4-4 — CT4 Berth 4,Container,CT4,2026-05,1,48276,4023,20.0,4.0,0,100.0,72414,2.2
berth,CT5-1,CT5-1 — CT5 Berth 1,Container,CT5,2026-05,1,77748,6479,24.0,8.0,0,0.0,116622,2.2
berth,CT5-2,CT5-2 — CT5 Berth 2,Container,CT5,2026-05,1,101592,8466,43.0,26.0,1,0.0,143424,2.3
berth,LB-2,LB-2 — Liquid Berth 2,Liquid & Offshore,LQB,2026-05,1,29834,0,61.0,30.0,1,0.0,23097,4.2
berth,MP-1,MP-1 — Multipurpose Berth 1,Dry Bulk & General,MPT,2026-05,3,42878,0,100.7,16.3,1,0.0,4067,34.0
berth,MP-2,MP-2 — Multipurpose Berth 2,Dry Bulk & General,MPT,2026-05,4,146174,0,88.5,12.0,0,25.0,11465,41.1
berth,MP-3,MP-3 — Multipurpose Berth 3,Dry Bulk & General,MPT,2026-05,2,50167,0,96.0,17.5,1,0.0,7669,21.1
berth,RR-1,RR-1 — Ro-Ro Berth 1,Dry Bulk & General,RRT,2026-05,1,3980,0,45.0,20.0,0,0.0,3821,3.4
berth,SPM-1,SPM-1 — Single Point Mooring 1 (crude),Liquid & Offshore,SPM,2026-05,3,651890,0,58.7,22.7,1,0.0,144864,14.5
berth,WB-2,WB-2 — West Basin Coal Berth 2,Dry Bulk & General,WBC,2026-05,1,155419,0,93.0,14.0,0,0.0,47216,10.6
port,REFPT,Reference Port,,,2026-06,33,2318212,128402,57.5,17.3,8,6.1,41895,7.7
zone,BULKGEN,Dry Bulk & General,Dry Bulk & General,,2026-06,10,564550,0,93.3,22.2,5,10.0,19057,14.1
zone,CONTAINER,Container,Container,,2026-06,17,1540824,128402,38.9,16.1,2,0.0,95309,4.5
zone,LIQMAR,Liquid & Offshore,Liquid & Offshore,,2026-06,6,212838,0,50.7,12.5,1,16.7,22306,6.4
terminal,CT1,Container Terminal 1,Container,CT1,2026-06,5,506232,42186,38.2,12.4,0,0.0,94183,9.0
terminal,CT2,Container Terminal 2,Container,CT2,2026-06,4,373104,31092,47.0,23.5,2,0.0,95261,6.5
terminal,CT3,Container Terminal 3,Container,CT3,2026-06,3,150204,12517,34.0,14.0,0,0.0,60082,4.2
terminal,CT4,Container Terminal 4,Container,CT4,2026-06,3,376380,31365,40.3,15.7,0,0.0,122069,2.6
terminal,CT5,Container Terminal 5,Container,CT5,2026-06,2,134904,11242,29.5,14.0,0,0.0,104442,2.2
terminal,LQB,Liquid Terminal,Liquid & Offshore,LQB,2026-06,6,212838,0,50.7,12.5,1,16.7,22306,10.6
terminal,MPT,Multipurpose Terminal,Dry Bulk & General,MPT,2026-06,6,202535,0,99.8,20.8,3,16.7,10255,16.5
terminal,RRT,Ro-Ro Terminal,Dry Bulk & General,RRT,2026-06,1,4236,0,44.0,29.0,1,0.0,6778,2.1
terminal,WBC,West Basin Coal Terminal,Dry Bulk & General,WBC,2026-06,3,357779,0,96.7,22.7,1,0.0,38679,15.4
berth,CT1-1,CT1-1 — CT1 Berth 1,Container,CT1,2026-06,2,230484,19207,42.5,18.0,0,0.0,112890,6.8
berth,CT1-2,CT1-2 — CT1 Berth 2,Container,CT1,2026-06,3,275748,22979,35.3,8.7,0,0.0,82724,11.1
berth,CT2-1,CT2-1 — CT2 Berth 1,Container,CT2,2026-06,4,373104,31092,47.0,23.5,2,0.0,95261,13.1
berth,CT3-1,CT3-1 — CT3 Berth 1,Container,CT3,2026-06,1,35928,2994,39.0,22.0,0,0.0,50722,2.4
berth,CT3-2,CT3-2 — CT3 Berth 2,Container,CT3,2026-06,2,114276,9523,31.5,10.0,0,0.0,63782,6.0
berth,CT4-3,CT4-3 — CT4 Berth 3,Container,CT4,2026-06,1,76956,6413,46.0,18.0,0,0.0,65962,3.9
berth,CT4-4,CT4-4 — CT4 Berth 4,Container,CT4,2026-06,2,299424,24952,37.5,14.5,0,0.0,156221,6.4
berth,CT5-1,CT5-1 — CT5 Berth 1,Container,CT5,2026-06,1,82476,6873,34.0,19.0,0,0.0,131962,2.1
berth,CT5-2,CT5-2 — CT5 Berth 2,Container,CT5,2026-06,1,52428,4369,25.0,9.0,0,0.0,78642,2.2
berth,LB-1,LB-1 — Liquid Berth 1,Liquid & Offshore,LQB,2026-06,2,74970,0,50.0,11.5,0,0.0,23367,10.7
berth,LB-2,LB-2 — Liquid Berth 2,Liquid & Offshore,LQB,2026-06,2,54562,0,54.0,8.0,0,50.0,14234,12.8
berth,LB-3,LB-3 — Liquid Berth 3,Liquid & Offshore,LQB,2026-06,2,83306,0,48.0,18.0,1,0.0,33322,8.3
berth,MP-1,MP-1 — Multipurpose Berth 1,Dry Bulk & General,MPT,2026-06,2,84061,0,99.5,16.5,0,0.0,12153,23.1
berth,MP-2,MP-2 — Multipurpose Berth 2,Dry Bulk & General,MPT,2026-06,1,37939,0,95.0,30.0,1,0.0,14008,9.0
berth,MP-3,MP-3 — Multipurpose Berth 3,Dry Bulk & General,MPT,2026-06,3,80535,0,101.7,20.7,2,33.3,7954,33.8
berth,RR-1,RR-1 — Ro-Ro Berth 1,Dry Bulk & General,RRT,2026-06,1,4236,0,44.0,29.0,1,0.0,6778,2.1
berth,WB-1,WB-1 — West Basin Coal Berth 1,Dry Bulk & General,WBC,2026-06,1,67897,0,97.0,16.0,0,0.0,20118,11.2
berth,WB-2,WB-2 — West Basin Coal Berth 2,Dry Bulk & General,WBC,2026-06,2,289882,0,96.5,26.0,1,0.0,49342,19.6
port,REFPT,Reference Port,,,2026-07,34,2910346,101153,60.5,16.6,5,5.9,46847,8.4
zone,BULKGEN,Dry Bulk & General,Dry Bulk & General,,2026-07,15,672984,0,77.8,15.5,1,13.3,17274,18.0
zone,CONTAINER,Container,Container,,2026-07,12,1213836,101153,39.3,17.4,2,0.0,110768,2.9
zone,LIQMAR,Liquid & Offshore,Liquid & Offshore,,2026-07,7,1023526,0,59.7,17.9,2,0.0,83838,7.9
terminal,CT1,Container Terminal 1,Container,CT1,2026-07,1,108840,9070,38.0,24.0,0,0.0,186583,0.9
terminal,CT2,Container Terminal 2,Container,CT2,2026-07,3,305436,25453,42.7,20.7,1,0.0,111068,4.4
terminal,CT3,Container Terminal 3,Container,CT3,2026-07,2,225648,18804,32.0,10.5,0,0.0,125943,2.9
terminal,CT4,Container Terminal 4,Container,CT4,2026-07,4,417912,34826,36.8,13.5,0,0.0,107848,3.1
terminal,CT5,Container Terminal 5,Container,CT5,2026-07,2,156000,13000,47.5,24.0,1,0.0,79660,3.2
terminal,LQB,Liquid Terminal,Liquid & Offshore,LQB,2026-07,3,105567,0,67.3,23.7,2,0.0,19341,5.9
terminal,MPT,Multipurpose Terminal,Dry Bulk & General,MPT,2026-07,7,238194,0,107.7,15.9,1,14.3,8891,21.6
terminal,RRT,Ro-Ro Terminal,Dry Bulk & General,RRT,2026-07,5,21387,0,34.4,15.0,0,20.0,5292,13.0
terminal,SPM,SPM Crude,Liquid & Offshore,SPM,2026-07,4,917959,0,54.0,13.5,0,0.0,135994,10.9
terminal,WBC,West Basin Coal Terminal,Dry Bulk & General,WBC,2026-07,3,413403,0,80.3,15.3,0,0.0,50880,13.1
berth,CT1-1,CT1-1 — CT1 Berth 1,Container,CT1,2026-07,1,108840,9070,38.0,24.0,0,0.0,186583,1.9
berth,CT2-1,CT2-1 — CT2 Berth 1,Container,CT2,2026-07,1,70200,5850,37.0,19.0,0,0.0,93600,2.4
berth,CT2-2,CT2-2 — CT2 Berth 2,Container,CT2,2026-07,2,235236,19603,45.5,21.5,1,0.0,117618,6.5
berth,CT3-1,CT3-1 — CT3 Berth 1,Container,CT3,2026-07,2,225648,18804,32.0,10.5,0,0.0,125943,5.8
berth,CT4-1,CT4-1 — CT4 Berth 1,Container,CT4,2026-07,2,258732,21561,38.0,15.0,0,0.0,134991,6.2
berth,CT4-3,CT4-3 — CT4 Berth 3,Container,CT4,2026-07,1,86400,7200,30.0,13.0,0,0.0,121976,2.3
berth,CT4-4,CT4-4 — CT4 Berth 4,Container,CT4,2026-07,1,72780,6065,41.0,11.0,0,0.0,58224,4.0
berth,CT5-2,CT5-2 — CT5 Berth 2,Container,CT5,2026-07,2,156000,13000,47.5,24.0,1,0.0,79660,6.3
berth,LB-1,LB-1 — Liquid Berth 1,Liquid & Offshore,LQB,2026-07,1,44448,0,61.0,26.0,1,0.0,30479,4.7
berth,LB-2,LB-2 — Liquid Berth 2,Liquid & Offshore,LQB,2026-07,1,30286,0,63.0,18.0,0,0.0,16153,6.0
berth,LB-3,LB-3 — Liquid Berth 3,Liquid & Offshore,LQB,2026-07,1,30833,0,78.0,27.0,1,0.0,14510,6.9
berth,MP-1,MP-1 — Multipurpose Berth 1,Dry Bulk & General,MPT,2026-07,1,18640,0,116.0,11.0,0,0.0,4261,14.1
berth,MP-2,MP-2 — Multipurpose Berth 2,Dry Bulk & General,MPT,2026-07,3,129743,0,115.7,21.3,1,0.0,11003,38.0
berth,MP-3,MP-3 — Multipurpose Berth 3,Dry Bulk & General,MPT,2026-07,3,89811,0,97.0,12.0,0,33.3,8453,34.3
berth,RR-1,RR-1 — Ro-Ro Berth 1,Dry Bulk & General,RRT,2026-07,5,21387,0,34.4,15.0,0,20.0,5292,13.0
berth,SPM-1,SPM-1 — Single Point Mooring 1 (crude),Liquid & Offshore,SPM,2026-07,4,917959,0,54.0,13.5,0,0.0,135994,21.8
berth,WB-1,WB-1 — West Basin Coal Berth 1,Dry Bulk & General,WBC,2026-07,3,413403,0,80.3,15.3,0,0.0,50880,26.2
port,REFPT,Reference Port,,,2026-08,25,2236279,100658,52.4,18.4,10,16.0,63142,4.8
zone,BULKGEN,Dry Bulk & General,Dry Bulk & General,,2026-08,6,424713,0,82.5,19.5,2,0.0,26966,7.3
zone,CONTAINER,Container,Container,,2026-08,14,1207896,100658,38.1,18.1,6,21.4,103165,3.1
zone,LIQMAR,Liquid & Offshore,Liquid & Offshore,,2026-08,5,603670,0,56.4,18.2,2,20.0,75854,5.1
terminal,CT1,Container Terminal 1,Container,CT1,2026-08,3,228888,19074,29.7,14.3,1,33.3,119420,3.1
terminal,CT2,Container Terminal 2,Container,CT2,2026-08,1,92376,7698,51.0,28.0,1,0.0,96392,1.5
terminal,CT3,Container Terminal 3,Container,CT3,2026-08,4,295380,24615,33.2,13.2,0,25.0,88614,5.4
terminal,CT4,Container Terminal 4,Container,CT4,2026-08,5,499488,41624,40.4,19.8,3,20.0,116386,3.5
terminal,CT5,Container Terminal 5,Container,CT5,2026-08,1,91764,7647,59.0,30.0,1,0.0,75943,1.9
terminal,LQB,Liquid Terminal,Liquid & Offshore,LQB,2026-08,3,132463,0,62.0,17.7,1,33.3,23903,6.0
terminal,MPT,Multipurpose Terminal,Dry Bulk & General,MPT,2026-08,1,53738,0,75.0,14.0,0,0.0,21143,2.0
terminal,RRT,Ro-Ro Terminal,Dry Bulk & General,RRT,2026-08,2,10602,0,46.5,22.0,1,0.0,5193,6.6
terminal,SPM,SPM Crude,Liquid & Offshore,SPM,2026-08,2,471207,0,48.0,19.0,1,0.0,194982,3.9
terminal,WBC,West Basin Coal Terminal,Dry Bulk & General,WBC,2026-08,3,360373,0,109.0,19.7,1,0.0,32272,18.0
berth,CT1-1,CT1-1 — CT1 Berth 1,Container,CT1,2026-08,2,180576,15048,34.5,19.5,1,0.0,144461,4.0
